id;code;name;road_id;department_id
1;550004;Джульфа;18;1
2;550108;Джульфа (эксп.);18;1
3;550409;Шарур (эксп.);18;1
4;550502;Шарур;18;1
5;550606;Шахтахты;18;1
6;550700;Башбаши;18;1
7;550803;Нахичевань;18;1
8;550907;Ордубад;18;1
9;551007;Карчивань;18;1
10;24408;Олонец;1;2
11;24804;Питкяранта;1;2
12;24908;Леппясилта;1;2
13;25008;Ляскеля;1;2
14;40008;Волховстрой I;1;2
15;42802;Сандово;1;2
16;42906;Пестово;1;2
17;43203;Кабожа;1;2
18;43504;Чагода;1;2
19;43608;Огарево;1;2
20;43909;Хвойная;1;2
21;44009;Песь;1;2
22;44102;Соминка;1;2
23;44206;Анциферово-Мологское;1;2
24;44507;Неболчи;1;2
25;45001;Будогощь;1;2
26;46004;Суда;1;2
27;46108;Кадуй;1;2
28;46201;Нелазское;1;2
29;46409;Бабаево;1;2
30;46700;Заборье;1;2
31;46803;Подборовье;1;2
32;47007;Ефимовская;1;2
33;47100;Коли;1;2
34;47204;Пикалево II;1;2
35;47308;Пикалево I;1;2
36;47401;Большой Двор;1;2
37;47505;Тихвин;1;2
38;47906;Лодейное Поле (перев.);1;2
39;48001;Волховстрой II;1;2
40;48207;Войбокало;1;2
41;48508;Мурманские Ворота;1;2
42;48601;Колчаново;1;2
43;48705;Лунгачи;1;2
44;49002;Оять-Волховстроевский;1;2
45;49106;Лодейное Поле;1;2
46;49207;Янега;1;2
47;49303;Подпорожье;1;2
48;54104;Котово;1;2
49;54509;Гамзино;1;2
50;50009;Бологое-Московское;1;3
51;50103;Бологое-Полоцкое;1;3
52;50300;Савелово;1;3
53;50404;Белый Городок;1;3
54;50508;Калязин;1;3
55;50601;Углич;1;3
56;50809;Кашин;1;3
57;51002;Кесова Гора;1;3
58;51106;Сонково;1;3
59;51303;Красный Холм;1;3
60;51604;Весьегонск;1;3
61;51708;Бежецк;1;3
62;51801;Шишково;1;3
63;51905;Максатиха;1;3
64;52005;Малышево;1;3
65;52109;Брусово;1;3
66;52202;Еремково;1;3
67;52306;Удомля;1;3
68;52503;Мста;1;3
69;52607;Кафтино;1;3
70;52700;Медведево;1;3
71;52804;Бушевец;1;3
72;53008;Березайка;1;3
73;53101;Алешинка;1;3
74;53309;Угловка;1;3
75;53506;Боровичи;1;3
76;54800;Гузятино;1;3
77;54903;Нарачино;1;3
78;55003;Едрово;1;3
79;55107;Добывалово;1;3
80;55200;Валдай;1;3
81;55605;Дворец;1;3
82;55802;Лычково;1;3
83;55906;Кневицы;1;3
84;60001;Ховрино;1;3
85;60302;Химки;1;3
86;60707;Поварово I;1;3
87;60800;Подсолнечная;1;3
88;60904;Клин;1;3
89;61108;Решетниково;1;3
90;61201;Конаково ГРЭС;1;3
91;61305;Завидово;1;3
92;61409;Редкино;1;3
93;61502;Тверь;1;3
94;61705;Доронинская;1;3
95;61803;Васильевский Мох;1;3
96;62100;Лихославль;1;3
97;62308;Калашниково;1;3
98;62401;Спирово;1;3
99;62505;Осеченка;1;3
100;62702;Вышний Волочек;1;3
101;62900;Академическая;1;3
102;63006;Ржев-Балтийский;1;3
103;63103;Ржев-Белорусский;1;3
104;63508;Зубцов;1;3
105;63705;Старица;1;3
106;64106;Торжок;1;3
107;64303;Мончалово;1;3
108;64500;Оленино;1;3
109;64604;Мостовая;1;3
110;64708;Нелидово;1;3
111;65005;Жарковский;1;3
112;65306;Западная Двина;1;3
113;65407;Старая Торопа;1;3
114;67706;Торопец;1;3
115;67903;Андреаполь;1;3
116;68107;Соблаго;1;3
117;68501;Селижарово;1;3
118;68709;Ранцево;1;3
119;68802;Кувшиново;1;3
120;69006;Торжок-Южный;1;3
121;69109;Пено;1;3
122;69203;Осташков;1;3
123;69307;Фирово;1;3
124;69400;Баталино;1;3
125;69608;Куженкино;1;3
126;13801;Лоухи;1;4
127;14107;Пяозеро;1;4
128;14304;Чупа;1;4
129;14408;Княжая;1;4
130;14709;Алакуртти;1;4
131;14802;Белое Море;1;4
132;14906;Кандалакша;1;4
133;15006;Кандалакша (перев.);1;4
134;15102;Пинозеро;1;4
135;15203;Ена;1;4
136;15400;Ковдор;1;4
137;15504;Полярные Зори;1;4
138;15608;Африканда;1;4
139;15701;Кандалакша (эксп.);1;4
140;15805;Титан;1;4
141;16009;Апатиты;1;4
142;16308;Оленегорск;1;4
143;16403;Мончегорск;1;4
144;16600;Лапландия;1;4
145;17001;Кола;1;4
146;17105;Мурмаши;1;4
147;17209;Кола (эксп.);1;4
148;17302;Пяйве;1;4
149;17904;Луостари;1;4
150;18004;Печенга;1;4
151;18108;Заполярная;1;4
152;18201;Никель-Мурманский;1;4
153;18305;Мурманск (перев.);1;4
154;18409;Мурманск;1;4
155;18502;Мурманск (эксп.);1;4
156;18606;Комсомольск-Мурманский;1;4
157;19007;Ваенга;1;4
158;10002;Петрозаводск;1;5
159;10303;Томицы;1;5
160;10407;Шуйская;1;5
161;10500;Суна;1;5
162;10604;Заделье (рзд);1;5
163;10708;Кондопога;1;5
164;10801;Кедрозеро;1;5
165;10905;Нигозеро;1;5
166;11005;Кяппесельга;1;5
167;11109;Пергуба;1;5
168;11306;Медвежья Гора;1;5
169;11400;Вичка;1;5
170;11503;Новый Поселок;1;5
171;11804;Сегежа;1;5
172;11908;Надвоицы;1;5
173;12008;Кочкома;1;5
174;12101;Идель;1;5
175;12205;Летний;1;5
176;12309;Сосновец;1;5
177;12703;Сумский Посад;1;5
178;12807;Медвежья Гора (перев.);1;5
179;13000;Беломорск;1;5
180;13208;Кемь;1;5
181;13301;Беломорск (перев.);1;5
182;13509;Кузема;1;5
183;13602;Энгозеро;1;5
184;13706;Амбарный;1;5
185;23604;Яккима;1;5
186;23708;Сортавала;1;5
187;23801;Хелюля;1;5
188;23905;Кааламо;1;5
189;24005;Маткаселькя;1;5
190;24109;Вяртсиля;1;5
191;24202;Вяртсиля (эксп.);1;5
192;25309;Чална-Онежская;1;5
193;25402;Падозеро;1;5
194;25506;Эссойла;1;5
195;25603;Иматозеро;1;5
196;25703;Новые Пески;1;5
197;25807;Суоярви I;1;5
198;25900;Пийтсиеки;1;5
199;26000;Лоймола;1;5
200;26104;Райконкоски;1;5
201;26208;Леппясюрья;1;5
202;26301;Суоярви II;1;5
203;26405;Найстенъярви;1;5
204;26509;Лахколамен;1;5
205;26706;Поросозеро;1;5
206;26809;Аконъярви;1;5
207;26903;Петрогранит;1;5
208;27003;Суккозеро;1;5
209;27107;Гимольская;1;5
210;27408;Пенинга;1;5
211;27709;Ледмозеро;1;5
212;27802;Костомукша-Товарная;1;5
213;27906;Костомукша-Пассажирская;1;5
214;28006;Кивиярви;1;5
215;28100;Кивиярви (эксп.);1;5
216;46907;Онежский (перев.);1;5
217;48300;Свирь (перев.);1;5
218;49407;Свирь;1;5
219;49500;Токари;1;5
220;49604;Пяжиева Сельга;1;5
221;49708;Ладва;1;5
222;49801;Деревянка;1;5
223;49905;Онежский;1;5
224;32406;Антропшино;1;6
225;32508;Павловск;1;6
226;32707;Царское Село;1;6
227;32904;Шушары (эксп.);1;6
228;33004;Шушары;1;6
229;33108;Купчинская;1;6
230;33305;Купчинская (эксп.);1;6
231;33409;Волковская;1;6
232;33502;Санкт-Петербург-Тов.-Витебский;1;6
233;33803;Фрезерный;1;6
234;34007;Гатчина-Товарная-Балтийская;1;6
235;34100;Гатчина-Пассажирская-Балтийская;1;6
236;34204;Тайцы;1;6
237;34308;Красное Село;1;6
238;34401;Горелово;1;6
239;34505;Лигово;1;6
240;34702;Верево;1;6
241;34806;Александровская;1;6
242;34909;Среднерогатская;1;6
243;35004;Предпортовая;1;6
244;35103;Новый Порт (перев.);1;6
245;35207;Цветочная;1;6
246;35300;Санкт-Петербург-Балтийский (эксп.);1;6
247;35404;Автово (перев.);1;6
248;35508;Автово;1;6
249;35601;Автово (эксп.);1;6
250;35705;Нарвская;1;6
251;35809;Новый Порт;1;6
252;35902;Новый Порт (эксп.);1;6
253;36002;Санкт-Петербург-Балтийский;1;6
254;36200;Предпортовая (эксп.);1;6
255;56203;Парфино;1;6
256;56307;Старая Русса;1;6
257;56504;Волот;1;6
258;56608;Морино;1;6
259;56701;Дно;1;6
260;56909;Самолуково;1;6
261;57009;Локня;1;6
262;57102;Сущево;1;6
263;57403;Дедовичи;1;6
264;57600;Подсевы;1;6
265;57704;Порхов;1;6
266;58001;Сольцы;1;6
267;58105;Уторгош;1;6
268;58302;Батецкая;1;6
269;58502;Оредеж;1;6
270;58603;Тарковичи;1;6
271;58800;Чаща;1;6
272;58904;Новинка;1;6
273;59004;Вырица;1;6
274;59108;Семрино;1;6
275;59201;Поселок;1;6
276;65202;Гарнея;1;6
277;65804;Кунья;1;6
278;65908;Посинь (рзд) (эксп.);1;6
279;66008;Великие Луки;1;6
280;66101;Себеж;1;6
281;66205;Заваруйка;1;6
282;66309;Идрица;1;6
283;66402;Пустошка;1;6
284;66602;Новосокольники;1;6
285;66900;Клястица (эксп.);1;6
286;67000;Невель I;1;6
287;67104;Невель II;1;6
288;67208;Разъезд 451 км;1;6
289;67301;Опухлики;1;6
290;67405;Завережье (эксп.);1;6
291;70003;Березки;1;6
292;70200;Остров;1;6
293;70304;Черская;1;6
294;70408;Череха;1;6
295;70501;Псков-Товарный;1;6
296;70605;Псков-Пассажирский;1;6
297;70709;Печоры-Псковские;1;6
298;70802;Новоизборск;1;6
299;70906;Моглино;1;6
300;71006;Полковая;1;6
301;71106;Торошино;1;6
302;71203;Новоселье;1;6
303;71307;Лапино;1;6
304;71400;Владимирский Лагерь;1;6
305;71504;Струги Красные;1;6
306;71608;Плюсса;1;6
307;71805;Серебрянка;1;6
308;72009;Луга I;1;6
309;72102;Толмачево;1;6
310;72206;Мшинская;1;6
311;72301;Дивенская;1;6
312;72403;Строганово;1;6
313;72507;Сиверская;1;6
314;73001;Сланцы;1;6
315;73105;Рудничная;1;6
316;73302;Ивангород-Нарвский;1;6
317;73406;Сала;1;6
318;73507;Кингисепп;1;6
319;73603;Веймарн;1;6
320;73707;Молосковицы;1;6
321;74004;Волосово;1;6
322;74108;Кикерино;1;6
323;74201;Елизаветино;1;6
324;74305;Войсковицы;1;6
325;74606;Котлы;1;6
326;74702;Копорье;1;6
327;74803;Калище;1;6
328;75007;Лебяжье;1;6
329;75204;Большая Ижора;1;6
330;75308;Бронка;1;6
331;75401;Ораниенбаум;1;6
332;75505;Старый Петергоф;1;6
333;75609;Стрельна;1;6
334;75702;Бронка (эксп.);1;6
335;75806;Ораниенбаум (эксп.);1;6
336;76003;Ивангород-Нарвский (эксп.);1;6
337;76207;Котлы (эксп.);1;6
338;76300;Лужская;1;6
339;76404;Лужская (эксп.);1;6
340;76508;Лужская (перев.);1;6
341;76601;Лужская (паром);1;6
342;76705;Лужская (паром, эксп.);1;6
343;76809;Лужская (паром, эксп. в порты третьих стр.);1;6
344;77209;Печоры-Псковские (эксп.);1;6
345;77905;Пыталово;1;6
346;78503;Скангали (рзд) (эксп.);1;6
347;20004;Выборг;1;7
348;20108;Выборг (эксп.);1;7
349;20201;Ермилово;1;7
350;20305;Приморск;1;7
351;20409;Прибылово;1;7
352;20502;Советский;1;7
353;20606;Высоцк;1;7
354;20706;Высоцк (эксп.);1;7
355;20803;Кирилловское;1;7
356;20907;Гаврилово;1;7
357;21007;Таммисуо;1;7
358;21204;Верхнечеркасово;1;7
359;21401;Бусловская (эксп.);1;7
360;21505;Пригородная;1;7
361;21609;Возрождение;1;7
362;21702;Каменногорск;1;7
363;21806;Светогорск;1;7
364;21901;Светогорск (эксп.);1;7
365;22007;Лесогорский;1;7
366;22103;Пруды;1;7
367;22207;Красный Сокол;1;7
368;22300;Бородинское;1;7
369;22508;Боровинка;1;7
370;22705;Громово;1;7
371;23002;Приозерск;1;7
372;23106;Кузнечное;1;7
373;23202;Элисенваара;1;7
374;23407;Выборг (перев.);1;7
375;23500;Высоцк (перев.);1;7
376;30006;Санкт-Петербург-Сорт.-Московский;1;7
377;30107;Невдубстрой;1;7
378;30203;Мга;1;7
379;30400;Павлово-на-Неве;1;7
380;30504;Манушкино;1;7
381;30608;Пелла;1;7
382;30701;Саперная;1;7
383;30805;Ижоры;1;7
384;30909;Рыбацкое;1;7
385;31206;Ушаки;1;7
386;31302;Тосно;1;7
387;31507;Шапки;1;7
388;31600;Колпино;1;7
389;31808;Санкт-Петербург-Тов.-Московский;1;7
390;32105;Пустынька;1;7
391;32302;Новолисино;1;7
392;33606;Дача Долгорукова (перев.);1;7
393;36106;Мельничный Ручей;1;7
394;36303;Борисова Грива;1;7
395;36407;Кирпичный Завод;1;7
396;36500;Петрокрепость;1;7
397;36604;Невская Дубровка;1;7
398;36708;Дача Долгорукова (эксп.);1;7
399;36801;Нева;1;7
400;36905;Заневский Пост;1;7
401;37005;Ржевка;1;7
402;37109;Дача Долгорукова;1;7
403;37202;Заневский Пост (эксп.);1;7
404;37306;Полюстрово;1;7
405;37405;Кушелевка;1;7
406;37503;Сосново;1;7
407;37607;Грузино;1;7
408;37700;Пери;1;7
409;37804;Орехово;1;7
410;37908;Токсово;1;7
411;38008;Капитолово;1;7
412;38101;Ручьи;1;7
413;38205;Санкт-Петербург-Финляндский;1;7
414;38309;Парнас;1;7
415;38402;Санкт-Петербург-Финляндский (эксп.);1;7
416;38506;Шувалово;1;7
417;38703;Лисий Нос (эксп.);1;7
418;38807;Левашово;1;7
419;38900;Новая Деревня;1;7
420;39000;Лисий Нос;1;7
421;39208;Белоостров;1;7
422;39301;Зеленогорск;1;7
423;39405;Рощино;1;7
424;39602;Каннельярви;1;7
425;39706;Приветненское;1;7
426;40101;Великий Новгород;1;7
427;40703;Подберезье;1;7
428;41104;Боровенка;1;7
429;41208;Торбино;1;7
430;41602;Малая Вишера;1;7
431;42003;Чудово-Московское;1;7
432;42107;Ирса;1;7
433;42200;Торфяное;1;7
434;42408;Любань;1;7
435;42501;Рябово;1;7
436;45105;Пчевжа;1;7
437;45209;Кириши;1;7
438;45505;Глажево;1;7
439;45603;Андреево;1;7
440;45800;Малукса;1;7
441;48404;Жихарево;1;7
442;53703;Окуловка;1;7
443;134506;Грицевец;6;8
444;134703;Лососно;6;8
445;134807;Брузги (эксп.);6;8
446;135104;Брузги;6;8
447;135208;Гродно;6;8
448;135301;Аульс;6;8
449;135405;Скидель;6;8
450;135602;Свислочь;6;8
451;135706;Свислочь (эксп.);6;8
452;136200;Берестовица;6;8
453;136605;Беняконе (эксп.);6;8
454;136709;Волковыск;6;8
455;136802;Зельва;6;8
456;136906;Озерница;6;8
457;137006;Слоним;6;8
458;137101;Полонка;6;8
459;137203;Мосты;6;8
460;137307;Рось;6;8
461;137400;Рожанка;6;8
462;137504;Скрибовцы;6;8
463;137608;Лида;6;8
464;137701;Гуды;6;8
465;137805;Бастуны;6;8
466;138009;Гутно;6;8
467;138206;Новоельня;6;8
468;138403;Мордичи;6;8
469;138507;Барановичи-Центральные;6;8
470;138600;Городея;6;8
471;138704;Столбцы;6;8
472;138808;Горынь (эксп.);6;8
473;138901;Барановичи-Полесские;6;8
474;139001;Клецк;6;8
475;139105;Тимковичи;6;8
476;139209;Горынь;6;8
477;139302;Видибор;6;8
478;139406;Лунинец;6;8
479;139502;Люща;6;8
480;139603;Ганцевичи;6;8
481;139800;Рейтанов;6;8
482;139904;Ляховичи;6;8
483;152006;Ситница;6;8
484;152106;Микашевичи;6;8
485;162309;Гавья;6;8
486;162402;Юратишки;6;8
487;130007;Брест-Центральный;6;9
488;130100;Брест-Северный;6;9
489;130204;Брест-Восточный;6;9
490;130401;Мотыкалы;6;9
491;130505;Брест-Северный (эксп.);6;9
492;130609;Брест-Центральный (эксп.);6;9
493;131009;Бернады;6;9
494;131207;Жабинка;6;9
495;131300;Жабинка (эксп.);6;9
496;131705;Высоко-Литовск;6;9
497;131809;Высоко-Литовск (эксп.);6;9
498;132002;Хотислав;6;9
499;132106;Хотислав (эксп.);6;9
500;132204;Лыщицы;6;9
501;132303;Дубица;6;9
502;132407;Влодава;6;9
503;132500;Закрутин;6;9
504;132604;Малорита;6;9
505;132708;Кобрин;6;9
506;132801;Городец;6;9
507;132905;Дрогичин;6;9
508;133005;Трудовая;6;9
509;133109;Янов-Полесский;6;9
510;133202;Пинск;6;9
511;133400;Парохонск;6;9
512;133607;Оранчицы;6;9
513;133700;Береза Картузская;6;9
514;133804;Белоозерск;6;9
515;134008;Бронная Гора;6;9
516;134101;Коссово-Полесское;6;9
517;134205;Ивацевичи;6;9
518;134309;Доманово;6;9
519;134402;Лесная;6;9
520;160002;Витебск;6;10
521;160303;Чепино;6;10
522;160407;Лужесно;6;10
523;160604;Городок;6;10
524;160708;Прудок;6;10
525;160905;Шумилино;6;10
526;161005;Езерище (эксп.);6;10
527;161109;Оболь;6;10
528;161202;Алеща (эксп.);6;10
529;161306;Полоцк;6;10
530;161401;Бигосово (эксп.);6;10
531;161700;Бигосово;6;10
532;161804;Верхнедвинск;6;10
533;161908;Борковичи;6;10
534;163903;Парафьянов;6;10
535;164003;Крулевщизна;6;10
536;164304;Поставы;6;10
537;164408;Воропаево;6;10
538;164605;Друя;6;10
539;164709;Миоры;6;10
540;164802;Шарковщизна;6;10
541;164906;Глубокое;6;10
542;165006;Подсвилье;6;10
543;165103;Боровое;6;10
544;165203;Фариново;6;10
545;165307;Ксты;6;10
546;165504;Новополоцк;6;10
547;165701;Лиозно;6;10
548;165805;Заольша (эксп.);6;10
549;165909;Придвинская;6;10
550;166009;Витьба;6;10
551;166102;Журжево;6;10
552;167001;Богушевская;6;10
553;167105;Медведка;6;10
554;150000;Гомель;6;11
555;150208;Новобелицкая;6;11
556;150405;Закопытье (эксп.);6;11
557;150509;Добруш;6;11
558;150706;Тереховка;6;11
559;150805;Тереховка (эксп.);6;11
560;150903;Круговец;6;11
561;151003;Терюха (эксп.);6;11
562;151200;Словечно (эксп.);6;11
563;151304;Ельск;6;11
564;151408;Барбаров;6;11
565;151605;Козенки;6;11
566;151709;Мозырь;6;11
567;151802;Пхов;6;11
568;153301;Житковичи;6;11
569;153507;Копцевичи;6;11
570;153600;Муляровка;6;11
571;153808;Калинковичи;6;11
572;153901;Пхов (эксп. через Мозырьский порт);6;11
573;154209;Светлогорск-на-Березине;6;11
574;154406;Василевичи;6;11
575;154507;Хойники;6;11
576;154800;Речица;6;11
577;154904;Центролит;6;11
578;155004;Жлобин;6;11
579;155201;Буда-Кошелевская;6;11
580;155305;Уза;6;11
581;155502;Костюковка;6;11
582;155803;Сверково;6;11
583;155907;Рогачев;6;11
584;140009;Минск-Сортировочный;6;12
585;140102;Минск-Северный;6;12
586;140304;Минск-Восточный;6;12
587;140403;Степянка;6;12
588;140507;Минск-Южный;6;12
589;140704;Озерище;6;12
590;140808;Колодищи;6;12
591;140901;Городище;6;12
592;141001;Смолевичи;6;12
593;141105;Шеметово;6;12
594;141209;Красное Знамя;6;12
595;141302;Жодино;6;12
596;141406;Борисов;6;12
597;141500;Новосады;6;12
598;141603;Приямино;6;12
599;141707;Крупки;6;12
600;141800;Бобр;6;12
601;142004;Толочин;6;12
602;142108;Коханово;6;12
603;142305;Уша;6;12
604;142409;Олехновичи;6;12
605;143401;Дубравы;6;12
606;143505;Радошковичи;6;12
607;143609;Беларусь;6;12
608;143702;Дегтяревка;6;12
609;144404;Негорелое;6;12
610;144508;Койданово;6;12
611;144601;Фаниполь;6;12
612;144809;Колядичи;6;12
613;145002;Михановичи;6;12
614;145106;Гатово;6;12
615;145201;Шабаны;6;12
616;145303;Руденск;6;12
617;145407;Пуховичи;6;12
618;162506;Богданов;6;12
619;162607;Воложин;6;12
620;162703;Полочаны;6;12
621;162807;Каледино;6;12
622;162900;Молодечно;6;12
623;163000;Гудогай;6;12
624;163104;Ошмяны;6;12
625;163208;Солы;6;12
626;163301;Сморгонь;6;12
627;163405;Залесье;6;12
628;163509;Пруды;6;12
629;163602;Вилейка;6;12
630;163706;Княгинин;6;12
631;164107;Гудогай (эксп.);6;12
632;164200;Бобровники;6;12
633;166403;Орша-Центральная;6;12
634;166507;Орша-Западная;6;12
635;166600;Червено;6;12
636;166704;Орша-Восточная;6;12
637;166808;Орша-Северная;6;12
638;168108;Лепель;6;12
639;168201;Заслоново;6;12
640;168305;Чашники;6;12
641;168409;Новолукомль;6;12
642;168606;Бурбин;6;12
643;168907;Хлюстино;6;12
644;169007;Осиновка;6;12
645;169100;Осиновка (эксп.);6;12
646;146306;Гродзянка;6;13
647;146407;Осиповичи I;6;13
648;147008;Бобруйск;6;13
649;147205;Рабкор;6;13
650;147402;Ратмировичи;6;13
651;147602;Красный Брод;6;13
652;147703;Березина;6;13
653;147807;Телуша;6;13
654;148208;Калий I;6;13
655;148301;Калий III;6;13
656;148509;Калий IV;6;13
657;148602;Слуцк;6;13
658;149003;Уречье;6;13
659;149107;Старые Дороги;6;13
660;156100;Быхов;6;13
661;156308;Черноземовка;6;13
662;156401;Буйничи;6;13
663;156505;Могилев II;6;13
664;156609;Могилев I;6;13
665;156702;Рыжковичи;6;13
666;156806;Шклов;6;13
667;156908;Копысь;6;13
668;157003;Елизово;6;13
669;157103;Несета;6;13
670;157207;Воничи;6;13
671;157300;Друть;6;13
672;157508;Голынец;6;13
673;157705;Луполово;6;13
674;157809;Заднепровская;6;13
675;158002;Чаусы;6;13
676;158106;Веремейки;6;13
677;158209;Кричев I;6;13
678;158303;Ходосы;6;13
679;158407;Темный Лес;6;13
680;158500;Погодино;6;13
681;158604;Шестеровка (эксп.);6;13
682;158708;Румино;6;13
683;159109;Коммунары;6;13
684;159202;Климовичи;6;13
685;159306;Белынковичи (эксп.);6;13
686;159404;Предзаводская;6;13
687;159503;Михеевичи;6;13
688;178307;Сещинская;7;14
689;178400;Дубровка;7;14
690;178504;Жуковка;7;14
691;178701;Клетня;7;14
692;178805;Тросна;7;14
693;178909;Ржаница;7;14
694;179009;Сельцо;7;14
695;179102;Орджоникидзеград;7;14
696;185005;Сухиничи;7;14
697;185103;Козельск;7;14
698;185207;Сухиничи-Главные;7;14
699;185404;Думиничи;7;14
700;185508;Палики;7;14
701;185705;Судимир;7;14
702;200002;Брянск-Льговский;7;14
703;200106;Брянск-Орловский;7;14
704;200207;Брянск-Восточный;7;14
705;200407;Белые Берега;7;14
706;200500;Карачев;7;14
707;200801;Полпинская;7;14
708;200905;Фокино;7;14
709;201005;Любохна;7;14
710;201109;Дятьково;7;14
711;201202;Злынка (эксп.);7;14
712;201306;Свень;7;14
713;201402;Выгоничи;7;14
714;201503;Пильшино;7;14
715;201700;Почеп;7;14
716;202008;Унеча;7;14
717;202101;Клинцы;7;14
718;202205;Новозыбков;7;14
719;202309;Злынка;7;14
720;202402;Климов;7;14
721;202807;Сураж (эксп.);7;14
722;202900;Сураж;7;14
723;203000;Ипуть;7;14
724;203104;Стародуб;7;14
725;203208;Погар;7;14
726;203301;Жеча;7;14
727;203803;Навля;7;14
728;203903;Алтухово;7;14
729;204003;Кокоревка;7;14
730;204107;Холмечи;7;14
731;204200;Суземка;7;14
732;204304;Трубчевск;7;14
733;204408;Суземка (эксп.);7;14
734;204501;Погребы;7;14
735;204605;Брасово;7;14
736;204709;Комаричи;7;14
737;205104;Белая Березка;7;14
738;190008;Люблино-Сортировочное;7;15
739;190205;Серпухов;7;15
740;190309;Серпухов-Ветка;7;15
741;190402;Шарапова Охота;7;15
742;190506;Чехов;7;15
743;190609;Столбовая;7;15
744;190703;Детково;7;15
745;190807;Гривно;7;15
746;190900;Подольск;7;15
747;191000;Силикатная;7;15
748;191104;Щербинка;7;15
749;191405;Красный Строитель;7;15
750;192200;Жилево;7;15
751;192408;Малино;7;15
752;192501;Сотниково;7;15
753;192605;Михнево;7;15
754;192709;Барыбино;7;15
755;192802;Белые Столбы;7;15
756;192906;Домодедово;7;15
757;193006;Авиационная;7;15
758;193105;Космос;7;15
759;193203;Чертаново;7;15
760;193307;Бирюлево-Товарная;7;15
761;193400;Коломенское;7;15
762;193805;Перово;7;15
763;193909;Москва-Пассажирская-Казанская;7;15
764;194206;Люберцы I;7;15
765;194300;Люберцы II;7;15
766;194403;Мальчики;7;15
767;194507;Яничкино;7;15
768;194600;Овражки;7;15
769;194704;Гжель;7;15
770;194808;Быково;7;15
771;194901;Раменское;7;15
772;195001;Бронницы;7;15
773;195406;Лосиноостровская;7;15
774;195506;Москва-Пассажирская-Ярославская;7;15
775;198508;Пресня;7;15
776;199208;Черкизово;7;15
777;199303;Лефортово;7;15
778;199801;Новопролетарская;7;15
779;199905;Москва-Южный Порт (эксп.);7;15
780;200303;Москва-Южный Порт (перев.);7;15
781;230008;Орехово-Зуево;7;15
782;230101;Реутово;7;15
783;230205;Стройка;7;15
784;230309;Балашиха;7;15
785;230402;Железнодорожная;7;15
786;230506;Купавна;7;15
787;230600;Электроугли;7;15
788;230703;Храпуново;7;15
789;230807;Фрязево;7;15
790;230900;Электросталь;7;15
791;231000;Ногинск;7;15
792;231104;Павловский Посад;7;15
793;231208;Электрогорск;7;15
794;231405;Усад;7;15
795;231509;Покров;7;15
796;231602;Дулево;7;15
797;231706;Давыдово;7;15
798;231805;Куровская;7;15
799;231903;Авсюнино;7;15
800;232107;Шатура;7;15
801;232304;Кривандино;7;15
802;232709;Рязановка;7;15
803;233106;Черусти;7;15
804;234808;Мытищи;7;15
805;234901;Подлипки-Дачные;7;15
806;235001;Болшево;7;15
807;235105;Зеленый Бор;7;15
808;235209;Ивантеевка;7;15
809;235302;Фрязино;7;15
810;235406;Соколовская;7;15
811;235507;Щелково;7;15
812;235603;Чкаловская;7;15
813;235707;Монино;7;15
814;235904;Пушкино;7;15
815;236004;Софрино;7;15
816;236108;Красноармейск;7;15
817;236201;Хотьково;7;15
818;236305;Сергиев Посад;7;15
819;236606;Наугольный;7;15
820;236702;Бужаниново;7;15
821;236803;Арсаки;7;15
822;237007;Александров;7;15
823;237401;Киржач;7;15
824;237609;Поточино;7;15
825;191804;Кашира-Пассажирская;7;16
826;191903;Кашира-Товарная;7;16
827;192003;Акри;7;16
828;192107;Ступино;7;16
829;192304;Непецино;7;16
830;195105;Фаустово;7;16
831;195209;Виноградово;7;16
832;220006;Рыбное;7;16
833;220203;Дягилево;7;16
834;220307;Рязань I;7;16
835;220504;Лесок;7;16
836;220805;Проня;7;16
837;220909;Шелухово;7;16
838;221102;Шилово;7;16
839;221507;Касимов;7;16
840;221600;Назаровка;7;16
841;221704;Чучково;7;16
842;221808;Нижнемальцево;7;16
843;221901;Сотницыно;7;16
844;222001;Сасово;7;16
845;222105;Берестянки;7;16
846;222209;Кустаревка;7;16
847;222406;Свеженькая;7;16
848;222500;Известь;7;16
849;222603;Выша;7;16
850;222800;Рязань II;7;16
851;223108;Стенькино II;7;16
852;223201;Денежниково;7;16
853;223305;Старожилово;7;16
854;223409;Хрущево;7;16
855;223502;Чемодановка;7;16
856;223705;Кораблино;7;16
857;223803;Ряжск I;7;16
858;228205;Павелец-Тульский;7;16
859;228402;Михайлов;7;16
860;228602;Виленки;7;16
861;228807;Серебряные Пруды;7;16
862;228900;Узуново;7;16
863;229104;Макеево-Московское;7;16
864;229509;Богатищево;7;16
865;229602;Пурлово;7;16
866;229706;Ожерелье;7;16
867;233400;Егорьевск I;7;16
868;233608;Воскресенск;7;16
869;233701;Пески;7;16
870;233805;Голутвин;7;16
871;233909;Карасево;7;16
872;234009;Озеры;7;16
873;234102;Щурово;7;16
874;234206;Луховицы;7;16
875;234301;Зарайск;7;16
876;234403;Фруктовая;7;16
877;234507;Алпатьево;7;16
878;180006;Бекасово-Сортировочное;7;17
879;180108;Акулово;7;17
880;180203;Очаково I;7;17
881;180504;Солнечная;7;17
882;180608;Внуково;7;17
883;180701;Аэропорт;7;17
884;180805;Толстопальцево;7;17
885;180909;Крекшино;7;17
